2 0.000000 100.000000 407.315828
1084 916 
1 -79.021551 0.000000 -81.151989 99.020191 0.001878 13.919057 0.000126 
2 92.672542 0.000000 -81.151989 99.023935 0.013021 13.883291 0.000151 
3 92.672542 0.000000 85.501989 99.040400 -0.018464 13.860154 -0.000110 
4 -79.021551 0.000000 85.501989 99.034954 -0.002865 13.918242 -0.000164 
5 6.825495 0.000000 2.175000 102.080654 -0.011590 2.783991 -0.042821 
6 -79.021551 0.000000 2.175000 99.028442 -0.000639 13.927439 -0.000061 
7 6.825495 0.000000 -81.151989 99.007640 0.007656 13.897210 0.000435 
8 92.672542 0.000000 2.175000 99.275882 0.152396 12.129249 -0.000284 
9 6.825495 0.000000 85.501989 99.050689 -0.009747 13.892692 -0.000405 
10 -36.098028 0.000000 -39.488495 98.998665 0.003535 13.924215 0.000538 
11 -79.021551 0.000000 -39.488495 99.020697 0.001056 13.923784 0.000103 
12 -36.098028 0.000000 -81.151989 99.012583 0.003888 13.914034 0.000291 
13 6.825495 0.000000 -39.488495 98.949304 0.014961 13.830171 0.001776 
14 -36.098028 0.000000 2.175000 99.034833 -0.001387 13.960590 -0.000280 
15 49.749019 0.000000 -39.488495 99.016861 0.026526 13.779708 0.000578 
16 49.749019 0.000000 -81.151989 99.016017 0.011373 13.883714 0.000307 
17 92.672542 0.000000 -39.488495 99.034131 0.026669 13.808116 0.000158 
18 49.749019 0.000000 2.175000 99.692090 0.417600 9.129008 -0.002203 
19 -36.098028 0.000000 43.838495 99.060621 -0.005546 13.920162 -0.000678 
20 -79.021551 0.000000 43.838495 99.035393 -0.002227 13.922932 -0.000186 
21 6.825495 0.000000 43.838495 99.118331 -0.018556 13.817884 -0.001538 
22 -36.098028 0.000000 85.501989 99.043579 -0.005295 13.912089 -0.000318 
23 -14.636266 0.000000 -18.656747 98.900769 0.006052 13.944397 0.002419 
24 -36.098028 0.000000 -18.656747 99.000436 0.001846 13.944858 0.000445 
25 -14.636266 0.000000 -39.488495 98.966507 0.007379 13.901524 0.001238 
26 6.825495 0.000000 -18.656747 98.720852 0.027996 13.531078 0.007110 
27 -14.636266 0.000000 2.175000 99.074883 -0.003332 14.112410 -0.001499 
28 49.749019 0.000000 43.838495 99.077957 -0.035658 13.700767 -0.000415 
29 92.672542 0.000000 43.838495 99.073529 -0.046254 13.616193 -0.000097 
30 49.749019 0.000000 85.501989 99.045872 -0.014764 13.872078 -0.000252 
31 28.287257 0.000000 -18.656747 98.996413 0.055372 13.372208 0.002089 
32 28.287257 0.000000 -39.488495 98.985927 0.022934 13.778996 0.001193 
33 49.749019 0.000000 -18.656747 99.058013 0.055647 13.484946 0.000566 
